model,theta1,theta2,cost
B3-Layer,1.047198,3.665191,0.2935658819978162
B3-Layer,1.308997,3.665191,0.28135358636595603
B3-Layer,1.570796,3.665191,0.26388890462433473
B3-Layer,1.832596,3.665191,0.24597611808618336
B3-Layer,2.094395,3.665191,0.2329288603471357
B3-Layer,2.356194,3.665191,0.2291113108663746
B3-Layer,2.617994,3.665191,0.23670965175770695
B3-Layer,2.879793,3.665191,0.25506700693783046
B3-Layer,3.141593,3.665191,0.28076546861833696
B3-Layer,3.403392,3.665191,0.30843963699012517
B3-Layer,3.665191,3.665191,0.3321106564170453
B3-Layer,3.926991,3.665191,0.34669035563748146
B3-Layer,4.18879,3.665191,0.34925912981816193
B3-Layer,4.45059,3.665191,0.3397809829521836
B3-Layer,4.712389,3.665191,0.32106871945493154
B3-Layer,4.974188,3.665191,0.29801164127455526
B3-Layer,5.235988,3.665191,0.27627395698076346
B3-Layer,5.497787,3.665191,0.26081208424083513
B3-Layer,5.759587,3.665191,0.25460574655553597
B3-Layer,6.021386,3.665191,0.25793883387325117
B3-Layer,6.283185,3.665191,0.26841731743161834
B3-Layer,0.0,3.926991,0.26070941606212844
B3-Layer,0.261799,3.926991,0.27261143346387967
B3-Layer,0.523599,3.926991,0.28402351146972726
B3-Layer,0.785398,3.926991,0.2906333337161933
B3-Layer,1.047198,3.926991,0.28968278987149265
B3-Layer,1.308997,3.926991,0.2807742724308346
B3-Layer,1.570796,3.926991,0.26602166883129963
B3-Layer,1.832596,3.926991,0.24950256123813616
B3-Layer,2.094395,3.926991,0.23615714809916089
B3-Layer,2.356194,3.926991,0.23042949937218607
B3-Layer,2.617994,3.926991,0.23501760672150496
B3-Layer,2.879793,3.926991,0.25007118371042664
B3-Layer,3.141593,3.926991,0.27305756724884717
B3-Layer,3.403392,3.926991,0.29933805667564717
B3-Layer,3.665191,3.926991,0.3233072315024948
B3-Layer,3.926991,3.926991,0.33979702996914524
B3-Layer,4.18879,3.926991,0.3453760376918387
B3-Layer,4.45059,3.926991,0.33920166901706256
B3-Layer,4.712389,3.926991,0.32320148366189605
B3-Layer,4.974188,3.926991,0.30153808442650826
B3-Layer,5.235988,3.926991,0.27950224473278845
B3-Layer,5.497787,3.926991,0.26213027274664696
B3-Layer,5.759587,3.926991,0.2529137015193342
B3-Layer,6.021386,3.926991,0.2529430106458474
B3-Layer,6.283185,3.926991,0.26070941606212844
B3-Layer,0.0,4.18879,0.252279480637745
B3-Layer,0.261799,4.18879,0.26208766513126075
B3-Layer,0.523599,4.18879,0.27347881870473445
B3-Layer,0.785398,4.18879,0.28214623167944547
B3-Layer,1.047198,4.18879,0.28478046394962125
B3-Layer,1.308997,4.18879,0.28002337014544293
B3-Layer,1.570796,4.18879,0.2688764670931579
B3-Layer,1.832596,4.18879,0.25445119240823016
B3-Layer,2.094395,4.18879,0.24112670370162834
B3-Layer,2.356194,4.18879,0.23334146424640886
B3-Layer,2.617994,4.18879,0.23434479548085163
B3-Layer,2.879793,4.18879,0.24524694883329323
B3-Layer,3.141593,4.18879,0.2646276318244636
B3-Layer,3.403392,4.18879,0.28881428834302836
B3-Layer,3.665191,4.18879,0.312762538737502
B3-Layer,3.926991,4.18879,0.33130992793239694
B3-Layer,4.18879,4.18879,0.34047371176996716
B3-Layer,4.45059,4.18879,0.3384507667316708
B3-Layer,4.712389,4.18879,0.3260562819237544
B3-Layer,4.974188,4.18879,0.3064867155966022
B3-Layer,5.235988,4.18879,0.28447180033525615
B3-Layer,5.497787,4.18879,0.26504223762086954
B3-Layer,5.759587,4.18879,0.25224089027868074
B3-Layer,6.021386,4.18879,0.24811877576871358
B3-Layer,6.283185,4.18879,0.252279480637745
B3-Layer,0.0,4.45059,0.24476628084846608
B3-Layer,0.261799,4.45059,0.2517402834687836
B3-Layer,0.523599,4.45059,0.26252303939862104
B3-Layer,0.785398,4.45059,0.2729708586165471
B3-Layer,1.047198,4.45059,0.27929724260172006
B3-Layer,1.308997,4.45059,0.27915473691395504
B3-Layer,1.570796,4.45059,0.27230838322030354
B3-Layer,1.832596,4.45059,0.26071729040857355
B3-Layer,2.094395,4.45059,0.2480011993456084
B3-Layer,2.356194,4.45059,0.23843555364717361
B3-Layer,2.617994,4.45059,0.23574673316661912
B3-Layer,2.879793,4.45059,0.24203429840264756
B3-Layer,3.141593,4.45059,0.25711443203518436
B3-Layer,3.403392,4.45059,0.2784669066805509
B3-Layer,3.665191,4.45059,0.30180675943138874
B3-Layer,3.926991,4.45059,0.32213455486949844
B3-Layer,4.18879,4.45059,0.3349904904220662
B3-Layer,4.45059,4.45059,0.3375821335001829
B3-Layer,4.712389,4.45059,0.3294881980509002
B3-Layer,4.974188,4.45059,0.3127528135969458
B3-Layer,5.235988,4.45059,0.291346295979236
B3-Layer,5.497787,4.45059,0.27013632702163454
B3-Layer,5.759587,4.45059,0.2536428279644482
B3-Layer,6.021386,4.45059,0.2449061253380682
B3-Layer,6.283185,4.45059,0.24476628084846594
B3-Layer,0.0,4.712389,0.23946093845550798
B3-Layer,0.261799,4.712389,0.24291967301854403
B3-Layer,0.523599,4.712389,0.25235049791847103
B3-Layer,0.785398,4.712389,0.2639719719615445
B3-Layer,1.047198,4.712389,0.2736831167643322
B3-Layer,1.308997,4.712389,0.27822953395899613
B3-Layer,1.570796,4.712389,0.27611987211287004
B3-Layer,1.832596,4.712389,0.26804404735842163
B3-Layer,2.094395,4.712389,0.256679887325367
B3-Layer,2.356194,4.712389,0.2459405868017849
B3-Layer,2.617994,4.712389,0.23986700550361603
B3-Layer,2.879793,4.712389,0.24146564785721503
B3-Layer,3.141593,4.712389,0.25180908964222676
B3-Layer,3.403392,4.712389,0.26964629623031144
B3-Layer,3.665191,4.712389,0.2916342179512383
B3-Layer,3.926991,4.712389,0.313135668214496
B3-Layer,4.18879,4.712389,0.32937636458467806
B3-Layer,4.45059,4.712389,0.3366569305452249
B3-Layer,4.712389,4.712389,0.3332996869434666
B3-Layer,4.974188,4.712389,0.32007957054679403
B3-Layer,5.235988,4.712389,0.30002498395899496
B3-Layer,5.497787,4.712389,0.27764136017624547
B3-Layer,5.759587,4.712389,0.25776310030144484
B3-Layer,6.021386,4.712389,0.24433747479263548
B3-Layer,6.283185,4.712389,0.23946093845550795
B3-Layer,0.0,4.974188,0.23701017768568425
B3-Layer,0.261799,4.974188,0.23646311349208696
B3-Layer,0.523599,4.974188,0.2438183079658983
B3-Layer,0.785398,4.974188,0.2558504834098372
B3-Layer,1.047198,4.974188,0.2683486143317787
B3-Layer,1.308997,4.974188,0.2773115316839417
B3-Layer,1.570796,4.974188,0.2800644863830852
B3-Layer,1.832596,4.974188,0.27599446038527026
B3-Layer,2.094395,4.974188,0.2667059307783314
B3-Layer,2.356194,4.974188,0.25555592885388384
B3-Layer,2.617994,4.974188,0.24669536143656043
B3-Layer,2.879793,4.974188,0.243877503632661
B3-Layer,3.141593,4.974188,0.24935832887240275
B3-Layer,3.403392,4.974188,0.2631897367038542
B3-Layer,3.665191,4.974188,0.28310202799866563
B3-Layer,3.926991,4.974188,0.30501417966278865
B3-Layer,4.18879,4.974188,0.32404186215212505
B3-Layer,4.45059,4.974188,0.33573892827016977
B3-Layer,4.712389,4.974188,0.3372443012136816
B3-Layer,4.974188,4.974188,0.3280299835736427
B3-Layer,5.235988,4.974188,0.310051027411959
B3-Layer,5.497787,4.974188,0.2872567022283445
B3-Layer,5.759587,4.974188,0.26459145623438957
B3-Layer,6.021386,4.974188,0.24674933056808154
B3-Layer,6.283185,4.974188,0.23701017768568433
B3-Layer,0.0,5.235988,0.23729583992515899
B3-Layer,0.261799,5.235988,0.23257443906506223
B3-Layer,0.523599,5.235988,0.2373440523753986
B3-Layer,0.785398,5.235988,0.2490722065436052
B3-Layer,1.047198,5.235988,0.26362933833287155
B3-Layer,1.308997,5.235988,0.2764625710758012
B3-Layer,1.570796,5.235988,0.2838601078057441
B3-Layer,1.832596,5.235988,0.2839644184744289
B3-Layer,2.094395,5.235988,0.2772614700309643
B3-Layer,2.356194,5.235988,0.2664154893822495
B3-Layer,2.617994,5.235988,0.2554959210976016
B3-Layer,2.879793,5.235988,0.2488077479029351
B3-Layer,3.141593,5.235988,0.24964399111187752
B3-Layer,3.403392,5.235988,0.25930106227682975
B3-Layer,3.665191,5.235988,0.276627772408166
B3-Layer,3.926991,5.235988,0.2982359027965566
B3-Layer,4.18879,5.235988,0.31932258615321746
B3-Layer,4.45059,5.235988,0.33488996766202894
B3-Layer,4.712389,5.235988,0.3410399226363406
B3-Layer,4.974188,5.235988,0.33599994166280084
B3-Layer,5.235988,5.235988,0.32060656666459214
B3-Layer,5.497787,5.235988,0.29811626275671027
B3-Layer,5.759587,5.235988,0.2733920158954306
B3-Layer,6.021386,5.235988,0.25167957483835585
B3-Layer,6.283185,5.235988,0.23729583992515899
B3-Layer,0.0,5.497787,0.2395193481526634
B3-Layer,0.261799,5.497787,0.23087342889167842
B3-Layer,0.523599,5.497787,0.2329212348535974
B3-Layer,0.785398,5.497787,0.24385959880681918
B3-Layer,1.047198,5.497787,0.25977058116482826
B3-Layer,1.308997,5.497787,0.27573854209366155
B3-Layer,1.570796,5.497787,0.28721173674076456
B3-Layer,1.832596,5.497787,0.2912405658103374
B3-Layer,2.094395,5.497787,0.2872594247152907
B3-Layer,2.356194,5.497787,0.27720323428156035
B3-Layer,2.617994,5.497787,0.26492981542816985
B3-Layer,2.879793,5.497787,0.25510691404759983
B3-Layer,3.141593,5.497787,0.251867499339382
B3-Layer,3.403392,5.497787,0.25760005210344566
B3-Layer,3.665191,5.497787,0.272204954886365
B3-Layer,3.926991,5.497787,0.2930232950597706
B3-Layer,4.18879,5.497787,0.3154638289851743
B3-Layer,4.45059,5.497787,0.3341659386798896
B3-Layer,4.712389,5.497787,0.34439155157136137
B3-Layer,4.974188,5.497787,0.3432760889987099
B3-Layer,5.235988,5.497787,0.33060452134891827
B3-Layer,5.497787,5.497787,0.30890400765602094
B3-Layer,5.759587,5.497787,0.28282591022599896
B3-Layer,6.021386,5.497787,0.2579787409830204
B3-Layer,6.283185,5.497787,0.2395193481526634
B3-Layer,0.0,5.759587,0.24246489043506161
B3-Layer,0.261799,5.759587,0.23059460673643536
B3-Layer,0.523599,5.759587,0.23023968518223825
B3-Layer,0.785398,5.759587,0.2402407674384445
B3-Layer,1.047198,5.759587,0.25693105779233366
B3-Layer,1.308997,5.759587,0.27518610146179223
B3-Layer,1.570796,5.759587,0.2898413316208915
B3-Layer,1.832596,5.759587,0.29709452512810575
B3-Layer,2.094395,5.759587,0.2955161115491745
B3-Layer,2.356194,5.759587,0.28639720281246045
B3-Layer,2.617994,5.759587,0.2733444759631894
B3-Layer,2.879793,5.759587,0.26123449184199393
B3-Layer,3.141593,5.759587,0.25481304162178003
B3-Layer,3.403392,5.759587,0.25732122994820283
B3-Layer,3.665191,5.759587,0.26952340521500606
B3-Layer,3.926991,5.759587,0.2894044636913958
B3-Layer,4.18879,5.759587,0.31262430561267956
B3-Layer,4.45059,5.759587,0.33361349804801993
B3-Layer,4.712389,5.759587,0.3470211464514883
B3-Layer,4.974188,5.759587,0.34913004831647765
B3-Layer,5.235988,5.759587,0.33886120818280224
B3-Layer,5.497787,5.759587,0.31809797618692087
B3-Layer,5.759587,5.759587,0.2912405707610185
B3-Layer,6.021386,5.759587,0.2641063187774151
B3-Layer,6.283185,5.759587,0.2424648904350615
B3-Layer,0.0,6.021386,0.24486744941159358
B3-Layer,0.261799,6.021386,0.23087557660067404
B3-Layer,0.523599,6.021386,0.22887056861663888
B3-Layer,0.785398,6.021386,0.23813520645177852
B3-Layer,1.047198,6.021386,0.2552000240812688
B3-Layer,1.308997,6.021386,0.27484021244195483
B3-Layer,1.570796,6.021386,0.2915200563064935
B3-Layer,1.832596,6.021386,0.30089483892600083
B3-Layer,2.094395,6.021386,0.300966511776908
B3-Layer,2.356194,6.021386,0.29258404746126
B3-Layer,2.617994,6.021386,0.279156793336388
B3-Layer,2.879793,6.021386,0.26566166452396556
B3-Layer,3.141593,6.021386,0.2572156005983122
B3-Layer,3.403392,6.021386,0.2576021998124415
B3-Layer,3.665191,6.021386,0.26815428864940655
B3-Layer,3.926991,6.021386,0.28729890270473013
B3-Layer,4.18879,6.021386,0.31089327190161486
B3-Layer,4.45059,6.021386,0.3332676090281827
B3-Layer,4.712389,6.021386,0.34869987113708945
B3-Layer,4.974188,6.021386,0.3529303621143726
B3-Layer,5.235988,6.021386,0.3443116084105358
B3-Layer,5.497787,6.021386,0.32428482083572074
B3-Layer,5.759587,6.021386,0.297052888134217
B3-Layer,6.021386,6.021386,0.26853349145938604
B3-Layer,6.283185,6.021386,0.24486744941159358
B3-Layer,0.0,6.283185,0.2457841850466976
B3-Layer,0.261799,6.283185,0.23105196327081542
B3-Layer,0.523599,6.283185,0.22845948207551778
B3-Layer,0.785398,6.283185,0.23744693542562792
B3-Layer,1.047198,6.283185,0.25461912865523934
B3-Layer,1.308997,6.283185,0.27472248149585804
B3-Layer,1.570796,6.283185,0.29209717417178044
B3-Layer,1.832596,6.283185,0.30221230575625085
B3-Layer,2.094395,6.283185,0.30287145181842057
B3-Layer,2.356194,6.283185,0.29476617198780214
B3-Layer,2.617994,6.283185,0.2812315422628087
B3-Layer,2.879793,6.283185,0.2672732489704531
B3-Layer,3.141593,6.283185,0.2581323362334162
B3-Layer,3.403392,6.283185,0.2577785864825828
B3-Layer,3.665191,6.283185,0.2677432021082851
B3-Layer,3.926991,6.283185,0.2866106316785791
B3-Layer,4.18879,6.283185,0.3103123764755851
B3-Layer,4.45059,6.283185,0.3331498780820861
B3-Layer,4.712389,6.283185,0.349276989002377
B3-Layer,4.974188,6.283185,0.3542478289446225
B3-Layer,5.235988,6.283185,0.3462165484520481
B3-Layer,5.497787,6.283185,0.3264669453622625
B3-Layer,5.759587,6.283185,0.29912763706063805
B3-Layer,6.021386,6.283185,0.270145075905874
B3-Layer,6.283185,6.283185,0.24578418504669752
B5-ResQNet,0.0,0.0,0.001451777959024321
B5-ResQNet,0.261799,0.0,0.008939015098937977
B5-ResQNet,0.523599,0.0,0.020816429944094706
B5-ResQNet,0.785398,0.0,0.03382322422832293
B5-ResQNet,1.047198,0.0,0.044411876913387646
B5-ResQNet,1.308997,0.0,0.049702949386341774
B5-ResQNet,1.570796,0.0,0.048259505775443516
B5-ResQNet,1.832596,0.0,0.040473447019165755
B5-ResQNet,2.094395,0.0,0.02846015163056729
B5-ResQNet,2.356194,0.0,0.015489677910301348
B5-ResQNet,2.617994,0.0,0.0051070717101915596
B5-ResQNet,2.879793,0.0,0.00017772991574340724
B5-ResQNet,3.141593,0.0,0.002113937050746785
B5-ResQNet,3.403392,0.0,0.010490211156890925
B5-ResQNet,3.665191,0.0,0.023150951520401027
B5-ResQNet,3.926991,0.0,0.036781977535536546
B5-ResQNet,4.18879,0.0,0.047793227803193644
B5-ResQNet,4.45059,0.0,0.05327646438354586
B5-ResQNet,4.712389,0.0,0.051781655738498814
B5-ResQNet,4.974188,0.0,0.043704203248718806
B5-ResQNet,5.235988,0.0,0.03117934342865064
B5-ResQNet,5.497787,0.0,0.01751199684955257
B5-ResQNet,5.759587,0.0,0.006294700096940881
B5-ResQNet,6.021386,0.0,0.00044973283808245375
B5-ResQNet,6.283185,0.0,0.0014517779590243066
B5-ResQNet,0.0,0.261799,0.0007968304711623797
B5-ResQNet,0.261799,0.261799,0.007177450775577839
B5-ResQNet,0.523599,0.261799,0.018114927774717193
B5-ResQNet,0.785398,0.261799,0.030431097209070234
B5-ResQNet,1.047198,0.261799,0.04062808931525876
B5-ResQNet,1.308997,0.261799,0.04583905736531349
B5-ResQNet,1.570796,0.261799,0.044605517718604965
B5-ResQNet,1.832596,0.261799,0.03727238877333041
B5-ResQNet,2.094395,0.261799,0.0258945895388513
B5-ResQNet,2.356194,0.261799,0.013680291507348705
B5-ResQNet,2.617994,0.261799,0.004120422074447619
B5-ResQNet,2.879793,0.261799,3.8409110827331915e-05
B5-ResQNet,3.141593,0.261799,0.002815799833663744
B5-ResQNet,3.403392,0.261799,0.012002464945255805
B5-ResQNet,3.665191,0.261799,0.02541717000962077
B5-ResQNet,3.926991,0.261799,0.03971293176841695
B5-ResQNet,4.18879,0.261799,0.051256974512786366
B5-ResQNet,4.45059,0.261799,0.057090652239873065
B5-ResQNet,4.712389,0.261799,0.055713044673635255
B5-ResQNet,4.974188,0.261799,0.047478888202902456
B5-ResQNet,5.235988,0.261799,0.03450450537387716
B5-ResQNet,5.497787,0.261799,0.020106872212230283
B5-ResQNet,5.759587,0.261799,0.007925706794573982
B5-ResQNet,6.021386,0.261799,0.0009630739810522062
B5-ResQNet,6.283185,0.261799,0.000796830471162379
B5-ResQNet,0.0,0.523599,0.0002609572485130364
B5-ResQNet,0.261799,0.523599,0.005298048883512268
B5-ResQNet,0.523599,0.523599,0.015147584647878574
B5-ResQNet,0.785398,0.523599,0.026761890764540802
B5-ResQNet,1.047198,0.523599,0.03669981062528244
B5-ResQNet,1.308997,0.523599,0.04207118840908316
B5-ResQNet,1.570796,0.523599,0.04132677399841798
B5-ResQNet,1.832596,0.523599,0.03468083919132814
B5-ResQNet,2.094395,0.523599,0.024052754703724463
B5-ResQNet,2.356194,0.523599,0.012543251121553854
B5-ResQNet,2.617994,0.523599,0.003586342933501668
B5-ResQNet,2.879793,0.523599,5.331636293026434e-06
B5-ResQNet,3.141593,0.523599,0.0032274568301118947
B5-ResQNet,3.403392,0.523599,0.012869594821656108
B5-ResQNet,3.665191,0.523599,0.02680818859945401
B5-ResQNet,3.926991,0.523599,0.04171690184030727
B5-ResQNet,4.18879,0.523599,0.05393006953475064
B5-ResQNet,4.45059,0.523599,0.06040248148192236
B5-ResQNet,4.712389,0.523599,0.059509853905608076
B5-ResQNet,4.974188,0.523599,0.051476559086154096
B5-ResQNet,5.235988,0.523599,0.0383165140315941
B5-ResQNet,5.497787,0.523599,0.023302998256249197
B5-ResQNet,5.759587,0.523599,0.010108818889116241
B5-ResQNet,6.021386,0.523599,0.0018460404553527674
B5-ResQNet,6.283185,0.523599,0.0002609572485130318
B5-ResQNet,0.0,0.785398,7.306126353362787e-06
B5-ResQNet,0.261799,0.785398,0.0035477630624371733
B5-ResQNet,0.523599,0.785398,0.012213622404755752
B5-ResQNet,0.785398,0.785398,0.02313050148055747
B5-ResQNet,1.047198,0.785398,0.03292255020923669
B5-ResQNet,1.308997,0.785398,0.03864772058067534
B5-ResQNet,1.570796,0.785398,0.038607776058490514
B5-ResQNet,1.832596,0.785398,0.0328145214040565
B5-ResQNet,2.094395,0.785398,0.022986564523991917
B5-ResQNet,2.356194,0.785398,0.012077483117788598
B5-ResQNet,2.617994,0.785398,0.003462595867755756
B5-ResQNet,2.879793,0.785398,3.7291745926487065e-06
B5-ResQNet,3.141593,0.785398,0.003244674724251442
B5-ResQNet,3.403392,0.785398,0.012955484825240383
B5-ResQNet,3.665191,0.785398,0.02715057664132434
B5-ResQNet,3.926991,0.785398,0.04257875944415373
B5-ResQNet,4.18879,0.785398,0.05555674525940672
B5-ResQNet,4.45059,0.785398,0.06292536972952636
B5-ResQNet,4.712389,0.785398,0.06287439763724079
B5-ResQNet,4.974188,0.785398,0.05541638525460237
B5-ResQNet,5.235988,0.785398,0.042383390976264056
B5-ResQNet,5.497787,0.785398,0.02694741050383647
B5-ResQNet,5.759587,0.785398,0.012792263209936948
B5-ResQNet,6.021386,0.785398,0.003157335061541931
B5-ResQNet,6.283185,0.785398,7.306126353362433e-06
B5-ResQNet,0.0,1.047198,0.0001256349041139726
B5-ResQNet,0.261799,1.047198,0.002111152894262549
B5-ResQNet,0.523599,1.047198,0.00955836138015023
B5-ResQNet,0.785398,1.047198,0.01980173823595222
B5-ResQNet,1.047198,1.047198,0.029541194742814036
B5-ResQNet,1.308997,1.047198,0.03576418020888355
B5-ResQNet,1.570796,1.047198,0.03658034749990838
B5-ResQNet,1.832596,1.047198,0.031743260512268466
B5-ResQNet,2.094395,1.047198,0.02271831728591025
B5-ResQNet,2.356194,1.047198,0.012278559961891724
B5-ResQNet,2.617994,1.047198,0.0037374602634421333
B5-ResQNet,2.879793,1.047198,2.590284629875412e-05
B5-ResQNet,3.141593,1.047198,0.0028630851735106048
B5-ResQNet,3.403392,1.047198,0.012246473609660554
B5-ResQNet,3.665191,1.047198,0.026400847184204754
B5-ResQNet,3.926991,1.047198,0.042203601554640535
B5-ResQNet,4.18879,1.047198,0.055975785611797245
B5-ResQNet,4.45059,1.047198,0.06443002494566717
B5-ResQNet,4.712389,1.047198,0.06552391615822946
B5-ResQNet,4.974188,1.047198,0.058992096719570467
B5-ResQNet,5.235988,1.047198,0.046415457885496475
B5-ResQNet,5.497787,1.047198,0.030809083983277526
B5-ResQNet,5.759587,1.047198,0.015838543117708378
B5-ResQNet,6.021386,1.047198,0.004872875734912373
B5-ResQNet,6.283185,1.047198,0.00012563490411397087
B5-ResQNet,0.0,1.308997,0.0006067757140384998
B5-ResQNet,0.261799,1.308997,0.0010803146165030276
B5-ResQNet,0.523599,1.308997,0.00734434385655876
B5-ResQNet,0.785398,1.308997,0.016967630828199045
B5-ResQNet,1.047198,1.308997,0.02673667629057289
B5-ResQNet,1.308997,1.308997,0.03356003950148159
B5-ResQNet,1.570796,1.308997,0.03532897819676966
B5-ResQNet,1.832596,1.308997,0.0315015950547089
B5-ResQNet,2.094395,1.308997,0.023252666710875388
B5-ResQNet,2.356194,1.308997,0.013148693364997854
B5-ResQNet,2.617994,1.308997,0.004435932239959522
B5-ResQNet,2.879793,1.308997,0.00013384004596233358
B5-ResQNet,3.141593,1.308997,0.002179338593956128
B5-ResQNet,3.403392,1.308997,0.01085437761119576
B5-ResQNet,3.665191,1.308997,0.02465382072534085
B5-ResQNet,3.926991,1.308997,0.0406329093277266
B5-ResQNet,4.18879,1.308997,0.055145006799824696
B5-ResQNet,4.45059,1.308997,0.06477544124323731
B5-ResQNet,4.712389,1.308997,0.06722417312822017
B5-ResQNet,4.974188,1.308997,0.06190297835057704
B5-ResQNet,5.235988,1.308997,0.05008843434020886
B5-ResQNet,5.497787,1.308997,0.0345900321120615
B5-ResQNet,5.759587,1.308997,0.01902165030262768
B5-ResQNet,6.021386,1.308997,0.0068699448423031936
B5-ResQNet,6.283185,1.308997,0.0006067757140385024
B5-ResQNet,0.0,1.570796,0.0013435556006340533
B5-ResQNet,0.261799,1.570796,0.000450160728398119
B5-ResQNet,0.523599,1.570796,0.005645189851604473
B5-ResQNet,0.785398,1.570796,0.014743673428595724
B5-ResQNet,1.047198,1.570796,0.02462690603131601
B5-ResQNet,1.308997,1.570796,0.03212449457615751
B5-ResQNet,1.570796,1.570796,0.034899448900236316
B5-ResQNet,1.832596,1.570796,0.03209673022975146
B5-ResQNet,2.094395,1.570796,0.02457995612471981
B5-ResQNet,2.356194,1.570796,0.01469231921044507
B5-ResQNet,2.617994,1.570796,0.005606304410781496
B5-ResQNet,2.879793,1.570796,0.0004379757335233225
B5-ResQNet,3.141593,1.570796,0.0013655881308624386
B5-ResQNet,3.403392,1.570796,0.008991856573316205
B5-ResQNet,3.665191,1.570796,0.02212444655520101
B5-ResQNet,3.926991,1.570796,0.03803745687977987
B5-ResQNet,4.18879,1.570796,0.05314778338268675
B5-ResQNet,4.45059,1.570796,0.06392881516919713
B5-ResQNet,4.712389,1.570796,0.06781980084565445
B5-ResQNet,4.974188,1.570796,0.06388964594592106
B5-ResQNet,5.235988,1.570796,0.05307880094586184
B5-ResQNet,5.497787,1.570796,0.037954943958566786
B5-ResQNet,5.759587,1.570796,0.022047399652603158
B5-ResQNet,6.021386,1.570796,0.008937107998509244
B5-ResQNet,6.283185,1.570796,0.001343555600634051
B5-ResQNet,0.0,1.832596,0.0021580313143899593
B5-ResQNet,0.261799,1.832596,0.00013895329809750272
B5-ResQNet,0.523599,1.832596,0.00446128222358734
B5-ResQNet,0.785398,1.832596,0.013181758911778524
B5-ResQNet,1.047198,1.832596,0.023278355934283106
B5-ResQNet,1.308997,1.832596,0.03150673512357782
B5-ResQNet,1.570796,1.832596,0.035306294812894094
B5-ResQNet,1.832596,1.832596,0.03351052912841444
B5-ResQNet,2.094395,1.832596,0.02666970666419216
B5-ResQNet,2.356194,1.832596,0.016898717771965454
B5-ResQNet,2.617994,1.832596,0.007291180550773961
B5-ResQNet,2.879793,1.832596,0.0010581045508907146
B5-ResQNet,3.141593,1.832596,0.0006241148241204437
B5-ResQNet,3.403392,1.832596,0.006926359213200424
B5-ResQNet,3.665191,1.832596,0.019107460047667064
B5-ResQNet,3.926991,1.832596,0.03468859583007739
B5-ResQNet,4.18879,1.832596,0.05018019655254717
B5-ResQNet,4.45059,1.832596,0.061970263461066245
B5-ResQNet,4.712389,1.832596,0.06725547175676803
B5-ResQNet,4.974188,1.832596,0.0647680710684605
B5-ResQNet,5.235988,1.832596,0.05510546377272619
B5-ResQNet,5.497787,1.832596,0.04057484019435121
B5-ResQNet,5.759587,1.832596,0.024594179670568345
B5-ResQNet,6.021386,1.832596,0.010808809572637723
B5-ResQNet,6.283185,1.832596,0.0021580313143899597
B5-ResQNet,0.0,2.094395,0.002847841782345436
B5-ResQNet,0.261799,2.094395,2.7282676144810423e-05
B5-ResQNet,0.523599,2.094395,0.0037506650465495717
B5-ResQNet,0.785398,2.094395,0.012293347905643496
B5-ResQNet,1.047198,2.094395,0.022722242720413788
B5-ResQNet,1.308997,2.094395,0.031725625346698164
B5-ResQNet,1.570796,2.094395,0.036535763674442
B5-ResQNet,1.832596,2.094395,0.03569474116119266
B5-ResQNet,2.094395,2.094395,0.02945662445212302
B5-ResQNet,2.356194,2.094395,0.019717429524533873
B5-ResQNet,2.617994,2.094395,0.009491785231576283
B5-ResQNet,2.879793,2.094395,0.0020775645302387484
B5-ResQNet,3.141593,2.094395,0.00013420077160472695
B5-ResQNet,3.403392,2.094395,0.004924244548810832
B5-ResQNet,3.665191,2.094395,0.01592450994361215
B5-ResQNet,3.926991,2.094395,0.03091444841559778
B5-ResQNet,4.18879,2.094395,0.046521601616330004
B5-ResQNet,4.45059,2.094395,0.05908135565011995
B5-ResQNet,4.712389,2.094395,0.06558361757267225
B5-ResQNet,4.974188,2.094395,0.06445515541491681
B5-ResQNet,5.235988,2.094395,0.05596962435878024
B5-ResQNet,5.497787,2.094395,0.04217619795528967
B5-ResQNet,5.759587,2.094395,0.026365794232744304
B5-ResQNet,6.021386,2.094395,0.01221687827400797
B5-ResQNet,6.283185,2.094395,0.0028478417823454417
B5-ResQNet,0.0,2.356194,0.0032393486003490578
B5-ResQNet,0.261799,2.356194,3.8835242714396345e-06
B5-ResQNet,0.523599,2.356194,0.003464763395906865
B5-ResQNet,0.785398,2.356194,0.012074137921811173
B5-ResQNet,1.047198,2.356194,0.02296866092136922
B5-ResQNet,1.308997,2.356194,0.03277464421819008
B5-ResQNet,1.570796,2.356194,0.038543008736300975
B5-ResQNet,1.832596,2.356194,0.03856140257801145
B5-ResQNet,2.094395,2.356194,0.0328243862482965
B5-ResQNet,2.356194,2.356194,0.023034924978725807
B5-ResQNet,2.617994,2.356194,0.012136785911308935
B5-ResQNet,2.879793,2.356194,0.0035039036514863367
B5-ResQNet,3.141593,2.356194,5.4123781998945535e-06
B5-ResQNet,3.403392,2.356194,0.0031989758786489233
B5-ResQNet,3.665191,2.356194,0.012871144062999948
B5-ResQNet,3.926991,2.356194,0.027050777603936378
B5-ResQNet,4.18879,2.356194,0.04249492637425718
B5-ResQNet,4.45059,2.356194,0.055519852719905526
B5-ResQNet,4.712389,2.356194,0.06295711191568648
B5-ResQNet,4.974188,2.356194,0.06298061964960538
B5-ResQNet,5.235988,2.356194,0.05558458792333324
B5-ResQNet,5.497787,2.356194,0.04258504112606369
B5-ResQNet,5.759587,2.356194,0.027144508423601835
